ID,talent
523,"['Engagement', 'Prospecting', 'Building']"
524,"['Qualification', 'Management', 'Self']"
525,"['Engagement', 'Communication', 'Policy']"
526,"['Goal-Oriented', 'To', 'Empathetic']"
527,"['Product', 'Listening', 'Goal-Oriented']"
528,"['of', 'Demos', 'Sociable']"
529,"['Knowledge', 'Social', 'Common']"
530,"['Shut', 'Conflict', 'Referral']"
531,"['Softwares', 'Empathetic', 'To']"
532,"['About', 'Listening', 'Tech']"
533,"['Critical', 'Selling', 'Management']"
534,"['Softwares', 'Up', 'Sales']"
535,"['Motivated', 'of', 'Success']"
536,"['Empathetic', 'When', '/']"
537,"['Building', '/', 'Critical']"
538,"['Softwares', 'Knowledge', 'Problem']"
539,"['Negotiation', 'Engagement', 'Adaptable']"
540,"['Ambitious', 'Building', 'Responsible']"
541,"['Lead', 'Goal-Oriented', 'Resolution']"
542,"['/', 'Client', 'Research']"
543,"['Product', 'Critical', 'Thinking']"
544,"['Active', 'To', 'of']"
545,"['Customer', 'Research', 'Social']"
546,"['Engagement', 'Customer', 'Information']"
547,"['&', 'Sales', 'Selling']"
548,"['Social', 'Solving', 'Responsible']"
549,"['Management', 'Relationship', 'Lead']"
550,"['Adaptable', 'Understanding', 'Common']"
551,"['Presentations', 'Up', 'Empathetic']"
552,"['Sales', 'Collaboration', 'Adaptable']"
553,"['Listening', 'Thinking', '/']"
554,"['Thinking', 'Negotiation', 'Skills']"
555,"['Resolution', 'Knowing', 'Policy']"
556,"['Product', 'Thinking', 'Collaboration']"
557,"['of', '/', 'Ambitious']"
558,"['Common', 'About', '&']"
559,"['Goal-Oriented', 'Goal-Oriented', '&']"
560,"['Lead', 'Presentations', 'Skills']"
561,"['Tech', 'Solving', 'Empathetic']"
562,"['Sociable', 'Softwares', 'Gathering']"
563,"['Solving', 'Storytelling', '/']"
564,"['Lead', 'Success', 'Critical']"
565,"['Coachable', 'Referral', 'Resolution']"
566,"['Problem', 'Thinking', 'Communication']"
567,"['Storytelling', 'Sociable', 'Presentations']"
568,"['Business', 'Presentations', 'About']"
569,"['Business', 'Relationship', 'Empathetic']"
570,"['Tech', 'Solving', 'Responsible']"
571,"['Empathetic', 'Product', 'Up']"
572,"['Problem', 'Conflict', 'Client']"
573,"['Business', 'Resolution', 'Storytelling']"
574,"['Softwares', 'Client', 'Coachable']"
575,"['Presentations', 'Problem', 'Tech']"
576,"['Sociable', 'Policy', 'Thinking']"
577,"['Prospecting', 'Solving', 'Critical']"
578,"['Policy', 'Goal-Oriented', 'Relationship']"
579,"['&', 'Sociable', 'Sociable']"
580,"['Savvy', 'About', 'Communication']"
581,"['Presentations', 'Negotiation', 'Active']"
582,"['Policy', 'Tech', 'of']"
583,"['Customer', 'Knowing', 'Negotiation']"
584,"['Communication', 'Client', 'When']"
585,"['Passionate', 'Relationship', 'Goal-Oriented']"
586,"['/', 'Sociable', 'Negotiation']"
587,"['Negotiation', 'Up', 'Selling']"
588,"['Closing', 'Responsible', 'Passionate']"
589,"['Gathering', 'Management', 'Savvy']"
590,"['Savvy', 'Engagement', 'Adaptable']"
591,"['Research', 'Knowledge', 'Problem']"
592,"['/', 'Sales', 'Sales']"
593,"['Sociable', 'Passionate', 'Qualification']"
594,"['Passionate', 'Referral', 'Common']"
595,"['To', 'Client', 'Engagement']"
596,"['Resolution', 'Client', 'Collaboration']"
597,"['Savvy', 'About', 'Self']"
598,"['Storytelling', 'Understanding', 'Management']"
599,"['Referral', 'Client', 'Negotiation']"
600,"['Success', 'Responsible', 'Passionate']"
601,"['Prospecting', 'Presentations', 'Understanding']"
602,"['Listening', 'Conflict', '/']"
603,"['Coachable', 'When', 'Relationship']"
604,"['Up', 'Self', '&']"
605,"['Lead', 'Ambitious', 'Policy']"
606,"['Softwares', 'Time', 'Knowing']"
607,"['About', 'Selling', 'Prospecting']"
608,"['&', 'Softwares', 'of']"
609,"['Responsible', 'Tech', 'Savvy']"
610,"['Selling', 'Adaptable', 'Knowing']"
611,"['Time', 'Listening', 'Lead']"
612,"['Client', 'When', 'Problem']"
613,"['Responsible', '&', 'Referral']"
614,"['Empathetic', 'Storytelling', 'Gathering']"
615,"['Understanding', 'of', 'Critical']"
616,"['Prospecting', 'Up', 'Adaptable']"
617,"['Understanding', 'Client', 'Motivated']"
618,"['Listening', 'Policy', 'Gathering']"
619,"['Information', 'Goal-Oriented', 'Policy']"
620,"['Demos', 'Sales', 'When']"
621,"['Referral', 'Coachable', 'Qualification']"
622,"['Active', 'Self', 'of']"
623,"['Engagement', 'Tech', 'Closing']"
624,"['Contract', 'Building', 'Selling']"
625,"['Contract', 'When', 'Savvy']"
626,"['Collaboration', 'Research', 'Resolution']"
627,"['Sales', 'Client', 'Critical']"
628,"['Research', 'Sales', 'Storytelling']"
629,"['Softwares', 'of', 'Active']"
630,"['/', 'Passionate', 'Gathering']"
631,"['Up', 'Lead', 'Collaboration']"
632,"['To', 'Collaboration', 'Conflict']"
633,"['Negotiation', 'Up', 'Understanding']"
634,"['Selling', 'Qualification', 'Presentations']"
635,"['Solving', 'Gathering', 'Coachable']"
636,"['Empathetic', 'Ambitious', 'Selling']"
637,"['Closing', 'Knowledge', 'About']"
638,"['Research', 'Social', 'Skills']"
639,"['Qualification', 'Motivated', 'Communication']"
640,"['Knowledge', 'Presentations', 'Resolution']"
641,"['Selling', 'Adaptable', 'Listening']"
642,"['Success', 'Adaptable', 'Conflict']"
643,"['of', 'Information', 'Tech']"
644,"['Up', 'Problem', 'Critical']"
645,"['Skills', 'Up', 'Storytelling']"
646,"['Savvy', 'Problem', 'Motivated']"
647,"['Product', 'Gathering', '&']"
648,"['Savvy', 'When', 'Time']"
649,"['Relationship', 'Goal-Oriented', 'Common']"
650,"['Policy', 'Product', 'Demos']"
651,"['Qualification', 'Client', 'Qualification']"
652,"['Collaboration', 'Coachable', 'Knowledge']"
653,"['About', 'Policy', 'Coachable']"
654,"['Gathering', 'Passionate', 'Presentations']"
655,"['Negotiation', 'Research', 'Prospecting']"
656,"['Savvy', 'Ambitious', 'Sales']"
657,"['Softwares', 'Thinking', 'Prospecting']"
658,"['Solving', 'Sales', 'Storytelling']"
659,"['of', 'Policy', 'Building']"
660,"['Knowing', 'Up', 'Solving']"
661,"['Shut', 'Success', 'Information']"
662,"['Business', 'Success', 'Qualification']"
663,"['Shut', 'Passionate', 'Referral']"
664,"['Business', 'Softwares', 'Responsible']"
665,"['Product', '&', 'Success']"
666,"['Client', 'Up', 'Common']"
667,"['Prospecting', 'Social', 'Social']"
668,"['Up', 'Building', 'Contract']"
669,"['Business', 'Selling', 'Adaptable']"
670,"['About', 'Knowledge', 'Sales']"
671,"['Management', 'Engagement', 'Responsible']"
672,"['Softwares', 'Coachable', 'Management']"
673,"['Negotiation', '/', 'Policy']"
674,"['Critical', '/', 'Research']"
675,"['Contract', 'Negotiation', 'Qualification']"
676,"['Research', 'Sociable', 'To']"
677,"['Softwares', 'Goal-Oriented', 'Information']"
678,"['Adaptable', 'Softwares', '/']"
679,"['Demos', 'Information', 'Motivated']"
680,"['Contract', 'Empathetic', 'Closing']"
681,"['Active', 'Social', 'Business']"
682,"['Coachable', 'Communication', 'Building']"
683,"['Contract', 'Management', 'Information']"
684,"['Up', 'Listening', 'Sales']"
685,"['Goal-Oriented', 'Self', 'Relationship']"
686,"['To', 'Critical', 'Time']"
687,"['Closing', 'Common', 'Listening']"
688,"['Coachable', 'Demos', 'Knowledge']"
689,"['Sociable', 'Contract', 'Conflict']"
690,"['Problem', 'of', 'Critical']"
691,"['Lead', 'Relationship', 'Active']"
692,"['To', 'Sociable', '&']"
693,"['Presentations', 'Management', 'Knowledge']"
694,"['Conflict', 'Motivated', 'Negotiation']"
695,"['Prospecting', 'Skills', 'Listening']"
696,"['/', 'Storytelling', 'Product']"
697,"['&', 'Client', 'Negotiation']"
698,"['Research', 'Relationship', 'Up']"
699,"['Customer', 'Knowing', 'Negotiation']"
700,"['Ambitious', 'Shut', 'Negotiation']"
701,"['Prospecting', 'Time', 'About']"
702,"['Management', 'Social', 'Contract']"
703,"['Business', 'Tech', 'Solving']"
704,"['Prospecting', 'Resolution', 'Referral']"
705,"['Up', 'Tech', 'Sales']"
706,"['Research', 'Critical', 'Sociable']"
707,"['Collaboration', 'Understanding', 'Customer']"
708,"['&', 'Engagement', 'Knowing']"
709,"['Business', 'Active', 'Knowledge']"
710,"['Up', 'Product', 'Qualification']"
711,"['Policy', 'Collaboration', 'Relationship']"
712,"['Closing', 'About', 'Lead']"
713,"['Responsible', 'Thinking', 'of']"
714,"['Information', 'Common', 'Policy']"
715,"['Motivated', 'Product', 'Goal-Oriented']"
716,"['When', 'Knowing', 'Collaboration']"
717,"['Communication', 'Engagement', 'When']"
718,"['Gathering', 'To', 'Gathering']"
719,"['Referral', 'Critical', 'Ambitious']"
720,"['&', 'Goal-Oriented', 'Problem']"
721,"['Lead', 'Product', 'Qualification']"
722,"['When', 'Customer', 'Shut']"
723,"['Qualification', 'Collaboration', 'Social']"
724,"['Product', 'Sociable', 'Listening']"
725,"['Passionate', 'Self', 'Ambitious']"
726,"['Customer', 'Thinking', 'Information']"
727,"['Collaboration', 'Research', 'Coachable']"
728,"['Communication', 'Conflict', 'Qualification']"
729,"['Relationship', 'Qualification', 'Collaboration']"
730,"['Gathering', 'To', 'Research']"
731,"['Qualification', 'Passionate', 'Sales']"
732,"['Lead', 'Thinking', 'of']"
733,"['Qualification', 'When', 'Information']"
734,"['Shut', 'Research', 'Listening']"
735,"['Resolution', 'Sociable', 'Up']"
736,"['Policy', 'Passionate', 'Gathering']"
737,"['Selling', 'Knowledge', 'Empathetic']"
738,"['Common', 'Tech', 'Demos']"
739,"['Softwares', 'Prospecting', 'Presentations']"
740,"['Referral', 'Referral', 'of']"
741,"['Knowledge', 'Qualification', 'Resolution']"
742,"['Adaptable', 'Product', 'Engagement']"
743,"['When', 'Building', 'Qualification']"
744,"['Negotiation', 'Self', 'Savvy']"
745,"['Relationship', 'Relationship', 'Success']"
746,"['Referral', 'Negotiation', 'Negotiation']"
747,"['Referral', 'About', 'Communication']"
748,"['Product', 'Common', 'Product']"
749,"['Research', 'Management', 'To']"
750,"['Success', 'Common', 'Time']"
751,"['To', 'Passionate', 'Resolution']"
752,"['To', 'Policy', 'Storytelling']"
753,"['Prospecting', 'Qualification', 'of']"
754,"['Negotiation', 'Storytelling', 'Self']"
755,"['Building', 'Selling', 'Goal-Oriented']"
756,"['Building', 'Softwares', 'Tech']"
757,"['Savvy', 'Building', 'Qualification']"
758,"['Referral', 'Empathetic', 'Policy']"
759,"['Engagement', 'Adaptable', 'Solving']"
760,"['Solving', 'Collaboration', 'Closing']"
761,"['Coachable', 'Passionate', 'Social']"
762,"['Shut', 'Demos', 'Passionate']"
763,"['Coachable', 'Success', 'Gathering']"
764,"['Storytelling', 'Presentations', 'Contract']"
765,"['Negotiation', 'Knowledge', 'Listening']"
766,"['Sociable', 'Client', 'Passionate']"
767,"['Research', 'Knowledge', 'Knowing']"
768,"['Understanding', 'Time', 'Time']"
769,"['Customer', 'Prospecting', 'Tech']"
770,"['Coachable', 'Negotiation', 'Up']"
771,"['Motivated', 'Problem', 'Softwares']"
772,"['Critical', 'Softwares', 'Success']"
773,"['Social', 'Business', 'Knowledge']"
774,"['Collaboration', 'Resolution', 'Collaboration']"
775,"['When', '&', 'Coachable']"
776,"['About', 'Conflict', 'When']"
777,"['Qualification', 'Building', 'Qualification']"
778,"['Tech', 'About', 'Communication']"
779,"['Gathering', 'Sales', '&']"
780,"['Information', 'Understanding', 'Softwares']"
781,"['Adaptable', 'Conflict', 'Adaptable']"
782,"['Social', 'Negotiation', 'Adaptable']"
783,"['Shut', 'Relationship', 'Active']"
784,"['Softwares', 'Management', 'Understanding']"
785,"['Problem', 'Demos', 'Success']"
786,"['Softwares', 'Solving', '&']"
787,"['Responsible', 'Building', 'Information']"
788,"['Social', 'Engagement', 'Demos']"
789,"['Time', 'Critical', 'Tech']"
790,"['Social', 'Knowing', 'Referral']"
791,"['Common', 'Motivated', 'Responsible']"
792,"['Conflict', 'Policy', 'Storytelling']"
793,"['Listening', 'Knowing', 'Business']"
794,"['Skills', 'Common', 'Presentations']"
795,"['Tech', 'Problem', 'Active']"
796,"['Referral', 'Gathering', 'Gathering']"
797,"['Business', 'Critical', 'Communication']"
798,"['Negotiation', 'Knowledge', 'Resolution']"
799,"['Common', 'Problem', 'Management']"
800,"['Skills', 'Product', 'Demos']"
801,"['Client', 'Storytelling', 'Prospecting']"
802,"['Knowing', 'Building', 'Listening']"
803,"['Qualification', 'Engagement', 'Policy']"
804,"['Adaptable', 'Responsible', 'To']"
805,"['Self', 'Listening', 'Knowing']"
806,"['Success', 'Time', 'Self']"
807,"['Contract', 'Softwares', 'Client']"
808,"['Lead', 'Collaboration', 'Coachable']"
809,"['Closing', 'Referral', 'Social']"
810,"['Success', 'Savvy', 'Building']"
811,"['Prospecting', 'Adaptable', 'Conflict']"
812,"['of', 'Understanding', 'Skills']"
813,"['Customer', 'Up', 'Contract']"
814,"['Customer', 'Solving', 'Goal-Oriented']"
815,"['Building', 'Referral', 'Sales']"
816,"['Conflict', 'Qualification', 'Responsible']"
817,"['Knowledge', 'Shut', 'Qualification']"
818,"['Ambitious', 'Research', 'of']"
819,"['Lead', 'Gathering', 'Demos']"
820,"['About', 'Engagement', 'Adaptable']"
821,"['Storytelling', 'Sociable', 'Understanding']"
822,"['Knowing', 'Up', 'Goal-Oriented']"
823,"['Demos', 'Softwares', '/']"
824,"['Engagement', 'Prospecting', 'Adaptable']"
825,"['Information', 'About', 'Information']"
826,"['Client', 'Policy', 'Savvy']"
827,"['Success', 'Collaboration', 'Management']"
828,"['Up', 'Management', 'About']"
829,"['Contract', 'Critical', 'Up']"
830,"['Coachable', 'Engagement', 'Ambitious']"
831,"['Selling', 'Critical', 'Goal-Oriented']"
832,"['Customer', 'Skills', 'Sales']"
833,"['Referral', 'Passionate', 'About']"
834,"['Information', 'Listening', 'Active']"
835,"['Customer', 'Passionate', 'Self']"
836,"['To', 'Solving', 'Product']"
837,"['&', 'Relationship', 'Motivated']"
838,"['To', 'When', 'Up']"
839,"['Self', 'Building', 'Savvy']"
840,"['Gathering', 'Qualification', 'Passionate']"
841,"['Sociable', 'Prospecting', 'Ambitious']"
842,"['Resolution', 'Knowing', 'Sociable']"
843,"['Solving', 'Self', 'Policy']"
844,"['Empathetic', 'Prospecting', 'Sociable']"
845,"['Sociable', '/', 'Softwares']"
846,"['Tech', 'Responsible', 'Tech']"
847,"['Shut', 'Storytelling', 'Relationship']"
848,"['Up', 'Knowledge', 'Gathering']"
849,"['Understanding', 'Engagement', '/']"
850,"['Goal-Oriented', 'When', 'Selling']"
851,"['Thinking', 'Shut', 'Coachable']"
852,"['Collaboration', 'Goal-Oriented', 'Self']"
853,"['Demos', 'Selling', 'Lead']"
854,"['Coachable', '/', '&']"
855,"['Referral', 'Skills', 'Softwares']"
856,"['Passionate', 'Product', 'Up']"
857,"['To', 'Contract', 'Client']"
858,"['Presentations', 'Time', 'Storytelling']"
859,"['Prospecting', 'Demos', '/']"
860,"['Listening', 'Client', 'Negotiation']"
861,"['Shut', 'Knowledge', 'Knowing']"
862,"['/', 'Research', 'Active']"
863,"['Client', 'Relationship', 'Solving']"
864,"['Resolution', 'Negotiation', 'About']"
865,"['/', 'Referral', 'Gathering']"
866,"['Communication', 'Empathetic', '&']"
867,"['&', 'Common', 'Negotiation']"
868,"['Selling', 'Critical', 'Qualification']"
869,"['Lead', 'When', 'Communication']"
870,"['Time', 'Contract', 'About']"
871,"['Customer', 'Conflict', '&']"
872,"['Storytelling', 'Research', '/']"
873,"['Responsible', 'Empathetic', 'Referral']"
874,"['To', 'Resolution', 'Selling']"
875,"['Gathering', 'Critical', 'Active']"
876,"['Engagement', 'Storytelling', 'Management']"
877,"['Critical', 'Engagement', 'Policy']"
878,"['Sales', 'Self', 'When']"
879,"['Sales', 'Policy', 'Problem']"
880,"['About', 'Sociable', 'Conflict']"
881,"['Common', 'Sales', 'Sociable']"
882,"['Empathetic', 'Contract', 'Research']"
883,"['Business', 'Softwares', 'Customer']"
884,"['Coachable', 'Up', 'Self']"
885,"['&', 'Demos', 'Lead']"
886,"['Contract', 'Conflict', 'of']"
887,"['Customer', 'Skills', 'When']"
888,"['When', 'Building', 'Understanding']"
889,"['Active', 'Customer', 'Sales']"
890,"['Contract', 'Closing', 'Research']"
891,"['Qualification', 'Information', 'Empathetic']"
892,"['Storytelling', 'Knowing', 'Resolution']"
893,"['Coachable', 'Empathetic', 'Ambitious']"
894,"['Social', 'Demos', '&']"
895,"['Skills', 'Qualification', 'Sales']"
896,"['Problem', 'Communication', 'Adaptable']"
897,"['Solving', 'Prospecting', 'Shut']"
898,"['Sales', 'Closing', 'Prospecting']"
899,"['Storytelling', 'Referral', 'Active']"
900,"['Tech', 'Conflict', 'About']"
901,"['Critical', 'Business', 'Management']"
902,"['Customer', 'Negotiation', 'Time']"
903,"['Up', 'To', 'Common']"
904,"['Conflict', 'Success', 'Listening']"
905,"['Common', 'Resolution', 'Skills']"
906,"['Coachable', 'Critical', 'Self']"
907,"['Understanding', 'Thinking', 'Ambitious']"
908,"['Client', 'Research', 'Success']"
909,"['Demos', 'Thinking', 'Skills']"
910,"['Management', 'Responsible', 'Information']"
911,"['Resolution', 'Time', 'Building']"
912,"['Goal-Oriented', 'Common', 'Knowing']"
913,"['Empathetic', 'Product', 'Active']"
914,"['&', 'Shut', 'Qualification']"
915,"['Ambitious', 'Active', 'When']"
916,"['Understanding', 'Empathetic', 'Information']"
917,"['Problem', 'Understanding', 'Skills']"
918,"['Research', 'Knowledge', 'Shut']"
919,"['Goal-Oriented', 'When', '/']"
920,"['&', 'Customer', '/']"
921,"['Research', 'Knowledge', 'Communication']"
922,"['Customer', 'Empathetic', 'Adaptable']"
923,"['Communication', 'Up', 'Client']"
924,"['Sociable', 'Tech', 'Client']"
925,"['Negotiation', 'Conflict', 'Negotiation']"
926,"['Selling', 'Knowledge', 'Social']"
927,"['Engagement', 'Understanding', 'Responsible']"
928,"['To', 'Business', 'Resolution']"
929,"['Presentations', 'Tech', 'Skills']"
930,"['About', 'Listening', 'About']"
931,"['/', 'Communication', 'Building']"
932,"['Storytelling', 'Critical', 'Gathering']"
933,"['Thinking', 'Conflict', 'Customer']"
934,"['Qualification', 'Success', 'Tech']"
935,"['Common', 'Understanding', 'Tech']"
936,"['Resolution', 'Time', 'Softwares']"
937,"['Savvy', '/', 'Knowing']"
938,"['Storytelling', 'Understanding', 'Demos']"
939,"['Engagement', 'Tech', 'Demos']"
940,"['Management', 'Management', 'Success']"
941,"['Collaboration', 'of', 'Management']"
942,"['Ambitious', 'Understanding', '&']"
943,"['Contract', 'Collaboration', 'Skills']"
944,"['Ambitious', 'Client', 'Qualification']"
945,"['Prospecting', 'Savvy', 'Problem']"
946,"['Coachable', 'Common', 'Shut']"
947,"['Selling', 'Skills', 'Shut']"
948,"['Information', 'Knowing', 'Knowing']"
949,"['Solving', 'Qualification', 'About']"
950,"['Prospecting', 'Coachable', 'Social']"
951,"['Collaboration', 'Success', '&']"
952,"['of', 'Communication', 'Listening']"
953,"['Time', 'Active', 'Information']"
954,"['Motivated', 'Up', 'Adaptable']"
955,"['Responsible', 'Qualification', 'Up']"
956,"['Savvy', 'Self', 'Qualification']"
957,"['Relationship', 'Listening', 'When']"
958,"['Skills', '&', 'Research']"
959,"['Responsible', 'Conflict', 'Referral']"
960,"['Thinking', 'Active', 'Goal-Oriented']"
961,"['Passionate', 'Solving', 'Business']"
962,"['/', 'Time', 'Understanding']"
963,"['Referral', 'Referral', 'Lead']"
964,"['Negotiation', 'Qualification', '/']"
965,"['Referral', 'Tech', 'Time']"
966,"['Social', 'Policy', 'When']"
967,"['Building', 'Prospecting', 'Self']"
968,"['Lead', '&', 'Thinking']"
969,"['Sociable', 'Negotiation', 'Policy']"
970,"['Management', 'Information', 'Information']"
971,"['Selling', 'Demos', 'Sociable']"
972,"['Problem', 'Coachable', 'Research']"
973,"['When', 'Building', 'Closing']"
974,"['Resolution', 'Gathering', 'of']"
975,"['Negotiation', 'Listening', 'Customer']"
976,"['Communication', 'Social', 'Empathetic']"
977,"['Active', 'Up', 'Negotiation']"
978,"['Closing', 'Critical', 'Common']"
979,"['Sociable', 'Sales', 'Active']"
980,"['Sales', 'When', 'Critical']"
981,"['Social', 'Solving', 'Presentations']"
982,"['Success', 'Lead', 'Problem']"
983,"['Self', 'Closing', 'Qualification']"
984,"['Responsible', 'Closing', 'Research']"
985,"['Empathetic', 'Building', 'Self']"
986,"['Qualification', 'When', 'Closing']"
987,"['Softwares', '/', 'Contract']"
988,"['Problem', 'Contract', 'Passionate']"
989,"['Contract', 'When', 'About']"
990,"['About', 'Time', 'Collaboration']"
991,"['Client', 'Presentations', 'Closing']"
992,"['/', 'Adaptable', '/']"
993,"['Up', 'Active', 'Contract']"
994,"['Contract', 'Motivated', 'Product']"
995,"['Customer', 'Collaboration', 'Engagement']"
996,"['Common', 'Ambitious', 'Motivated']"
997,"['/', 'Product', 'Lead']"
998,"['Sociable', 'Referral', 'Savvy']"
999,"['Understanding', 'Resolution', 'Referral']"
1000,"['Product', 'Knowledge', 'Social']"